time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-06-15 03:00,2015-06-15 05:00,0,0,0,10.570,
2015-06-15 04:00,2015-06-15 06:00,0,-0,0.012,10.594,
2015-06-15 05:00,2015-06-15 07:00,0.059,0.004,0.079,11.030,
2015-06-15 06:00,2015-06-15 08:00,0.195,0.078,0.150,11.786,
2015-06-15 07:00,2015-06-15 09:00,0.377,0.278,0.152,12.980,
2015-06-15 08:00,2015-06-15 10:00,0.554,0.521,0.130,14.261,
2015-06-15 09:00,2015-06-15 11:00,0.670,0.664,0.148,15.415,
2015-06-15 10:00,2015-06-15 12:00,0.741,0.747,0.173,16.405,
2015-06-15 11:00,2015-06-15 13:00,0.777,0.796,0.184,17.104,
2015-06-15 12:00,2015-06-15 14:00,0.774,0.792,0.186,17.530,
2015-06-15 13:00,2015-06-15 15:00,0.734,0.736,0.180,17.659,
2015-06-15 14:00,2015-06-15 16:00,0.645,0.602,0.184,17.471,
2015-06-15 15:00,2015-06-15 17:00,0.510,0.416,0.187,16.988,
2015-06-15 16:00,2015-06-15 18:00,0.361,0.261,0.157,16.196,
2015-06-15 17:00,2015-06-15 19:00,0.188,0.095,0.129,15.136,
2015-06-15 18:00,2015-06-15 20:00,0.063,0,0.089,13.785,
2015-06-15 19:00,2015-06-15 21:00,0.020,0,0.041,11.910,
2015-06-15 20:00,2015-06-15 22:00,0,0,0,10.371,
2015-06-15 21:00,2015-06-15 23:00,0,0,0,9.697,
2015-06-15 22:00,2015-06-16 00:00,0,0,0,9.092,
2015-06-15 23:00,2015-06-16 01:00,0,0,0,8.575,
2015-06-16 00:00,2015-06-16 02:00,0,0,0,7.899,
2015-06-16 01:00,2015-06-16 03:00,0,0,0,7.366,
2015-06-16 02:00,2015-06-16 04:00,0,0,0,7.044,
2015-06-16 03:00,2015-06-16 05:00,0,0,0,7.358,
2015-06-16 04:00,2015-06-16 06:00,0.008,0,0.025,8.632,
2015-06-16 05:00,2015-06-16 07:00,0.045,0.005,0.064,10.091,
2015-06-16 06:00,2015-06-16 08:00,0.059,0.002,0.081,11.648,
2015-06-16 07:00,2015-06-16 09:00,0.090,0.001,0.117,12.581,
2015-06-16 08:00,2015-06-16 10:00,0.161,0.003,0.190,13.149,
2015-06-16 09:00,2015-06-16 11:00,0.296,0.032,0.310,14.669,
2015-06-16 10:00,2015-06-16 12:00,0.351,0.048,0.359,15.939,
2015-06-16 11:00,2015-06-16 13:00,0.401,0.076,0.391,16.811,
2015-06-16 12:00,2015-06-16 14:00,0.431,0.100,0.404,17.230,
2015-06-16 13:00,2015-06-16 15:00,0.408,0.124,0.353,17.217,
2015-06-16 14:00,2015-06-16 16:00,0.259,0.021,0.282,17.027,
2015-06-16 15:00,2015-06-16 17:00,0.366,0.172,0.254,16.818,
2015-06-16 16:00,2015-06-16 18:00,0.344,0.218,0.181,16.357,
2015-06-16 17:00,2015-06-16 19:00,0.187,0.088,0.135,15.902,
2015-06-16 18:00,2015-06-16 20:00,0.063,0,0.090,15.055,
2015-06-16 19:00,2015-06-16 21:00,0.021,0,0.042,13.096,
2015-06-16 20:00,2015-06-16 22:00,0,0,0,12.076,
2015-06-16 21:00,2015-06-16 23:00,0,0,0,11.522,
2015-06-16 22:00,2015-06-17 00:00,0,0,0,10.824,
2015-06-16 23:00,2015-06-17 01:00,0,0,0,10.121,
2015-06-17 00:00,2015-06-17 02:00,0,0,0,9.265,
2015-06-17 01:00,2015-06-17 03:00,0,0,0,8.759,
2015-06-17 02:00,2015-06-17 04:00,0,0,0,8.399,
2015-06-17 03:00,2015-06-17 05:00,0,0,0,8.054,
2015-06-17 04:00,2015-06-17 06:00,0.010,0,0.028,9.738,
2015-06-17 05:00,2015-06-17 07:00,0.072,0.022,0.076,11.554,
2015-06-17 06:00,2015-06-17 08:00,0.212,0.124,0.123,14.006,
2015-06-17 07:00,2015-06-17 09:00,0.363,0.261,0.160,16.024,
2015-06-17 08:00,2015-06-17 10:00,0.407,0.212,0.264,17.781,
2015-06-17 09:00,2015-06-17 11:00,0.482,0.254,0.320,19.217,
2015-06-17 10:00,2015-06-17 12:00,0.634,0.499,0.284,20.228,
2015-06-17 11:00,2015-06-17 13:00,0.693,0.605,0.268,20.992,
2015-06-17 12:00,2015-06-17 14:00,0.702,0.622,0.266,21.471,
2015-06-17 13:00,2015-06-17 15:00,0.568,0.357,0.338,21.549,
2015-06-17 14:00,2015-06-17 16:00,0.368,0.116,0.322,21.240,
2015-06-17 15:00,2015-06-17 17:00,0.359,0.150,0.275,20.399,
2015-06-17 16:00,2015-06-17 18:00,0.244,0.056,0.233,19.402,
2015-06-17 17:00,2015-06-17 19:00,0.112,0.008,0.136,18.355,
2015-06-17 18:00,2015-06-17 20:00,0.018,0,0.039,17.244,
2015-06-17 19:00,2015-06-17 21:00,0,-0,0.007,16.375,
2015-06-17 20:00,2015-06-17 22:00,0,0,0,16.007,
2015-06-17 21:00,2015-06-17 23:00,0,0,0,15.837,
2015-06-17 22:00,2015-06-18 00:00,0,0,0,15.571,
2015-06-17 23:00,2015-06-18 01:00,0,0,0,15.145,
2015-06-18 00:00,2015-06-18 02:00,0,0,0,14.842,
2015-06-18 01:00,2015-06-18 03:00,0,0,0,15.009,
2015-06-18 02:00,2015-06-18 04:00,0,0,0,14.999,
2015-06-18 03:00,2015-06-18 05:00,0,0,0,14.474,
2015-06-18 04:00,2015-06-18 06:00,0.003,0,0.019,13.885,
2015-06-18 05:00,2015-06-18 07:00,0.054,0.002,0.077,13.934,
2015-06-18 06:00,2015-06-18 08:00,0.166,0.043,0.155,14.404,
2015-06-18 07:00,2015-06-18 09:00,0.295,0.119,0.222,15.202,
2015-06-18 08:00,2015-06-18 10:00,0.377,0.148,0.288,15.994,
2015-06-18 09:00,2015-06-18 11:00,0.458,0.196,0.340,16.438,
2015-06-18 10:00,2015-06-18 12:00,0.445,0.137,0.382,16.527,
2015-06-18 11:00,2015-06-18 13:00,0.426,0.099,0.397,16.322,
2015-06-18 12:00,2015-06-18 14:00,0.389,0.062,0.389,15.988,
2015-06-18 13:00,2015-06-18 15:00,0.405,0.085,0.384,15.672,
2015-06-18 14:00,2015-06-18 16:00,0.302,0.043,0.307,15.320,
2015-06-18 15:00,2015-06-18 17:00,0.169,0.005,0.197,14.983,
2015-06-18 16:00,2015-06-18 18:00,0.152,0.020,0.165,14.504,
2015-06-18 17:00,2015-06-18 19:00,0.164,0.032,0.165,13.834,
2015-06-18 18:00,2015-06-18 20:00,0.056,0,0.081,12.972,
2015-06-18 19:00,2015-06-18 21:00,0.017,0,0.037,11.763,
2015-06-18 20:00,2015-06-18 22:00,0,0,0,10.667,
2015-06-18 21:00,2015-06-18 23:00,0,0,0,10.668,
2015-06-18 22:00,2015-06-19 00:00,0,0,0,10.820,
2015-06-18 23:00,2015-06-19 01:00,0,0,0,10.898,
2015-06-19 00:00,2015-06-19 02:00,0,0,0,10.956,
2015-06-19 01:00,2015-06-19 03:00,0,0,0,10.829,
2015-06-19 02:00,2015-06-19 04:00,0,0,0,10.270,
2015-06-19 03:00,2015-06-19 05:00,0,0,0,10.002,
2015-06-19 04:00,2015-06-19 06:00,0.005,0,0.022,10.903,
2015-06-19 05:00,2015-06-19 07:00,0.027,0.001,0.048,11.833,
2015-06-19 06:00,2015-06-19 08:00,0.106,0.011,0.123,12.717,
2015-06-19 07:00,2015-06-19 09:00,0.223,0.062,0.198,13.761,
2015-06-19 08:00,2015-06-19 10:00,0.375,0.152,0.281,14.676,
2015-06-19 09:00,2015-06-19 11:00,0.336,0.064,0.325,15.642,
2015-06-19 10:00,2015-06-19 12:00,0.192,0.009,0.221,16.249,
2015-06-19 11:00,2015-06-19 13:00,0.167,0,0.202,16.470,
2015-06-19 12:00,2015-06-19 14:00,0.173,0.001,0.207,16.406,
2015-06-19 13:00,2015-06-19 15:00,0.146,0.001,0.178,16.128,
2015-06-19 14:00,2015-06-19 16:00,0.226,0.013,0.252,15.776,
2015-06-19 15:00,2015-06-19 17:00,0.195,0.005,0.225,15.218,
2015-06-19 16:00,2015-06-19 18:00,0.113,0.001,0.141,14.614,
2015-06-19 17:00,2015-06-19 19:00,0.048,0,0.072,13.810,
2015-06-19 18:00,2015-06-19 20:00,0.023,0,0.044,12.860,
2015-06-19 19:00,2015-06-19 21:00,0,-0,0.010,11.700,
2015-06-19 20:00,2015-06-19 22:00,0,0,0,10.856,
2015-06-19 21:00,2015-06-19 23:00,0,0,0,10.531,
2015-06-19 22:00,2015-06-20 00:00,0,0,0,10.255,
2015-06-19 23:00,2015-06-20 01:00,0,0,0,10.071,
2015-06-20 00:00,2015-06-20 02:00,0,0,0,9.818,
2015-06-20 01:00,2015-06-20 03:00,0,0,0,9.370,
2015-06-20 02:00,2015-06-20 04:00,0,0,0,8.975,
2015-06-20 03:00,2015-06-20 05:00,0,0,0,8.824,
2015-06-20 04:00,2015-06-20 06:00,0,-0,0.009,10.243,
2015-06-20 05:00,2015-06-20 07:00,0.031,0,0.053,11.634,
2015-06-20 06:00,2015-06-20 08:00,0.116,0.011,0.133,12.562,
2015-06-20 07:00,2015-06-20 09:00,0.194,0.032,0.196,13.525,
2015-06-20 08:00,2015-06-20 10:00,0.317,0.079,0.286,14.775,
2015-06-20 09:00,2015-06-20 11:00,0.164,0.009,0.190,15.826,
2015-06-20 10:00,2015-06-20 12:00,0.106,0,0.137,16.396,
2015-06-20 11:00,2015-06-20 13:00,0.208,0.008,0.239,16.620,
2015-06-20 12:00,2015-06-20 14:00,0.345,0.035,0.366,16.577,
2015-06-20 13:00,2015-06-20 15:00,0.247,0.013,0.276,16.456,
2015-06-20 14:00,2015-06-20 16:00,0.244,0.016,0.270,16.326,
2015-06-20 15:00,2015-06-20 17:00,0.217,0.011,0.245,15.976,
2015-06-20 16:00,2015-06-20 18:00,0.110,0.002,0.138,15.592,
2015-06-20 17:00,2015-06-20 19:00,0.069,0,0.095,14.977,
2015-06-20 18:00,2015-06-20 20:00,0.007,-0,0.025,14.137,
2015-06-20 19:00,2015-06-20 21:00,0,-0,0.008,13.094,
2015-06-20 20:00,2015-06-20 22:00,0,0,0,12.880,
2015-06-20 21:00,2015-06-20 23:00,0,0,0,12.746,
2015-06-20 22:00,2015-06-21 00:00,0,0,0,12.322,
2015-06-20 23:00,2015-06-21 01:00,0,0,0,11.816,
2015-06-21 00:00,2015-06-21 02:00,0,0,0,11.362,
2015-06-21 01:00,2015-06-21 03:00,0,0,0,11.102,
2015-06-21 02:00,2015-06-21 04:00,0,0,0,10.937,
2015-06-21 03:00,2015-06-21 05:00,0,0,0,10.944,
2015-06-21 04:00,2015-06-21 06:00,0,-0,0.006,11.635,
2015-06-21 05:00,2015-06-21 07:00,0.007,0,0.025,12.570,
2015-06-21 06:00,2015-06-21 08:00,0.048,0,0.072,14.054,
2015-06-21 07:00,2015-06-21 09:00,0.083,0.001,0.111,15.687,
2015-06-21 08:00,2015-06-21 10:00,0.062,0.001,0.088,17.195,
2015-06-21 09:00,2015-06-21 11:00,0.100,0,0.131,18.303,
2015-06-21 10:00,2015-06-21 12:00,0.084,0,0.113,18.764,
2015-06-21 11:00,2015-06-21 13:00,0.197,0.004,0.233,18.642,
2015-06-21 12:00,2015-06-21 14:00,0.212,0.006,0.247,18.427,
2015-06-21 13:00,2015-06-21 15:00,0.310,0.043,0.320,18.136,
2015-06-21 14:00,2015-06-21 16:00,0.249,0.014,0.279,17.850,
2015-06-21 15:00,2015-06-21 17:00,0.184,0.007,0.214,17.504,
2015-06-21 16:00,2015-06-21 18:00,0.189,0.034,0.192,16.735,
2015-06-21 17:00,2015-06-21 19:00,0.151,0.018,0.166,15.847,
2015-06-21 18:00,2015-06-21 20:00,0.068,0,0.094,14.985,
2015-06-21 19:00,2015-06-21 21:00,0.017,0,0.037,13.231,
2015-06-21 20:00,2015-06-21 22:00,0,0,0,11.875,
2015-06-21 21:00,2015-06-21 23:00,0,0,0,12.110,
2015-06-21 22:00,2015-06-22 00:00,0,0,0,12.711,
2015-06-21 23:00,2015-06-22 01:00,0,0,0,12.993,
2015-06-22 00:00,2015-06-22 02:00,0,0,0,13.093,
2015-06-22 01:00,2015-06-22 03:00,0,0,0,12.973,
2015-06-22 02:00,2015-06-22 04:00,0,0,0,12.710,
2015-06-22 03:00,2015-06-22 05:00,0,0,0,12.721,
2015-06-22 04:00,2015-06-22 06:00,0,-0,0.006,13.125,
2015-06-22 05:00,2015-06-22 07:00,0.003,0,0.020,13.681,
2015-06-22 06:00,2015-06-22 08:00,0.057,0,0.082,14.245,
2015-06-22 07:00,2015-06-22 09:00,0.046,0,0.070,14.542,
2015-06-22 08:00,2015-06-22 10:00,0.121,0,0.151,14.726,
2015-06-22 09:00,2015-06-22 11:00,0.184,0.003,0.215,14.837,
2015-06-22 10:00,2015-06-22 12:00,0.119,0.004,0.146,15.015,
2015-06-22 11:00,2015-06-22 13:00,0.334,0.084,0.301,15.038,
2015-06-22 12:00,2015-06-22 14:00,0.167,0.003,0.198,15.018,
2015-06-22 13:00,2015-06-22 15:00,0.161,0.004,0.189,14.873,
2015-06-22 14:00,2015-06-22 16:00,0.285,0.060,0.269,14.573,
2015-06-22 15:00,2015-06-22 17:00,0.321,0.094,0.275,14.099,
2015-06-22 16:00,2015-06-22 18:00,0.156,0.037,0.150,13.472,
2015-06-22 17:00,2015-06-22 19:00,0.073,0.001,0.098,12.741,
2015-06-22 18:00,2015-06-22 20:00,0.060,0,0.085,11.899,
2015-06-22 19:00,2015-06-22 21:00,0.020,0,0.040,10.658,
2015-06-22 20:00,2015-06-22 22:00,0,0,0,9.488,
2015-06-22 21:00,2015-06-22 23:00,0,0,0,9.122,
2015-06-22 22:00,2015-06-23 00:00,0,0,0,9.019,
2015-06-22 23:00,2015-06-23 01:00,0,0,0,9.276,
2015-06-23 00:00,2015-06-23 02:00,0,0,0,9.484,
2015-06-23 01:00,2015-06-23 03:00,0,0,0,9.487,
2015-06-23 02:00,2015-06-23 04:00,0,0,0,9.523,
2015-06-23 03:00,2015-06-23 05:00,0,0,0,9.546,
2015-06-23 04:00,2015-06-23 06:00,0,-0,0.012,10.469,
2015-06-23 05:00,2015-06-23 07:00,0.061,0.023,0.063,11.604,
2015-06-23 06:00,2015-06-23 08:00,0.217,0.165,0.088,12.722,
2015-06-23 07:00,2015-06-23 09:00,0.304,0.150,0.198,13.628,
2015-06-23 08:00,2015-06-23 10:00,0.152,0.028,0.156,14.241,
2015-06-23 09:00,2015-06-23 11:00,0.127,0.001,0.157,14.535,
2015-06-23 10:00,2015-06-23 12:00,0.148,0,0.180,14.505,
2015-06-23 11:00,2015-06-23 13:00,0.159,0,0.192,14.906,
2015-06-23 12:00,2015-06-23 14:00,0.205,0,0.243,15.506,
2015-06-23 13:00,2015-06-23 15:00,0.215,0.004,0.248,15.661,
2015-06-23 14:00,2015-06-23 16:00,0.222,0.012,0.249,15.410,
2015-06-23 15:00,2015-06-23 17:00,0.083,0,0.111,14.864,
2015-06-23 16:00,2015-06-23 18:00,0.073,0,0.099,14.074,
2015-06-23 17:00,2015-06-23 19:00,0.046,0,0.070,13.324,
2015-06-23 18:00,2015-06-23 20:00,0.034,0,0.057,12.801,
2015-06-23 19:00,2015-06-23 21:00,0,-0,0.014,12.372,
2015-06-23 20:00,2015-06-23 22:00,0,0,0,12.046,
2015-06-23 21:00,2015-06-23 23:00,0,0,0,11.879,
2015-06-23 22:00,2015-06-24 00:00,0,0,0,11.655,
2015-06-23 23:00,2015-06-24 01:00,0,0,0,11.511,
2015-06-24 00:00,2015-06-24 02:00,0,0,0,11.432,
2015-06-24 01:00,2015-06-24 03:00,0,0,0,11.447,
2015-06-24 02:00,2015-06-24 04:00,0,0,0,11.387,
2015-06-24 03:00,2015-06-24 05:00,0,0,0,11.365,
2015-06-24 04:00,2015-06-24 06:00,0,-0,0.007,11.759,
2015-06-24 05:00,2015-06-24 07:00,0.013,0,0.033,12.414,
2015-06-24 06:00,2015-06-24 08:00,0.092,0.002,0.117,13.252,
2015-06-24 07:00,2015-06-24 09:00,0.231,0.061,0.209,14.325,
2015-06-24 08:00,2015-06-24 10:00,0.442,0.271,0.244,15.665,
2015-06-24 09:00,2015-06-24 11:00,0.531,0.376,0.254,17.114,
2015-06-24 10:00,2015-06-24 12:00,0.610,0.472,0.269,18.353,
2015-06-24 11:00,2015-06-24 13:00,0.680,0.550,0.296,19.392,
2015-06-24 12:00,2015-06-24 14:00,0.499,0.250,0.348,19.835,
2015-06-24 13:00,2015-06-24 15:00,0.317,0.037,0.338,19.973,
2015-06-24 14:00,2015-06-24 16:00,0.420,0.179,0.320,20.167,
2015-06-24 15:00,2015-06-24 17:00,0.409,0.203,0.281,19.878,
2015-06-24 16:00,2015-06-24 18:00,0.344,0.221,0.185,19.362,
2015-06-24 17:00,2015-06-24 19:00,0.190,0.089,0.141,18.564,
2015-06-24 18:00,2015-06-24 20:00,0.073,0,0.101,17.251,
2015-06-24 19:00,2015-06-24 21:00,0.014,0,0.034,14.962,
2015-06-24 20:00,2015-06-24 22:00,0,0,0,13.652,
2015-06-24 21:00,2015-06-24 23:00,0,0,0,13.557,
2015-06-24 22:00,2015-06-25 00:00,0,0,0,13.492,
2015-06-24 23:00,2015-06-25 01:00,0,0,0,13.447,
2015-06-25 00:00,2015-06-25 02:00,0,0,0,13.424,
2015-06-25 01:00,2015-06-25 03:00,0,0,0,13.124,
2015-06-25 02:00,2015-06-25 04:00,0,0,0,12.786,
2015-06-25 03:00,2015-06-25 05:00,0,0,0,12.266,
2015-06-25 04:00,2015-06-25 06:00,0.009,0,0.027,13.203,
2015-06-25 05:00,2015-06-25 07:00,0.064,0.028,0.062,15.213,
2015-06-25 06:00,2015-06-25 08:00,0.214,0.159,0.095,17.051,
2015-06-25 07:00,2015-06-25 09:00,0.384,0.341,0.110,18.666,
2015-06-25 08:00,2015-06-25 10:00,0.529,0.498,0.139,19.912,
2015-06-25 09:00,2015-06-25 11:00,0.652,0.671,0.142,20.906,
2015-06-25 10:00,2015-06-25 12:00,0.714,0.726,0.182,21.580,
2015-06-25 11:00,2015-06-25 13:00,0.760,0.800,0.179,21.608,
2015-06-25 12:00,2015-06-25 14:00,0.660,0.520,0.306,21.462,
2015-06-25 13:00,2015-06-25 15:00,0.514,0.255,0.371,22.041,
2015-06-25 14:00,2015-06-25 16:00,0.481,0.254,0.328,22.141,
2015-06-25 15:00,2015-06-25 17:00,0.447,0.285,0.252,21.910,
2015-06-25 16:00,2015-06-25 18:00,0.266,0.095,0.223,21.312,
2015-06-25 17:00,2015-06-25 19:00,0.176,0.045,0.170,20.472,
2015-06-25 18:00,2015-06-25 20:00,0.072,0,0.101,18.982,
2015-06-25 19:00,2015-06-25 21:00,0.014,0,0.034,17.077,
2015-06-25 20:00,2015-06-25 22:00,0,0,0,15.853,
2015-06-25 21:00,2015-06-25 23:00,0,0,0,15.086,
2015-06-25 22:00,2015-06-26 00:00,0,0,0,14.629,
2015-06-25 23:00,2015-06-26 01:00,0,0,0,14.218,
2015-06-26 00:00,2015-06-26 02:00,0,0,0,13.904,
2015-06-26 01:00,2015-06-26 03:00,0,0,0,13.732,
2015-06-26 02:00,2015-06-26 04:00,0,0,0,13.525,
2015-06-26 03:00,2015-06-26 05:00,0,0,0,13.431,
2015-06-26 04:00,2015-06-26 06:00,0,-0,0.007,14.256,
2015-06-26 05:00,2015-06-26 07:00,0.027,0,0.049,15.578,
2015-06-26 06:00,2015-06-26 08:00,0.111,0.025,0.117,16.893,
2015-06-26 07:00,2015-06-26 09:00,0.359,0.276,0.147,19.372,
2015-06-26 08:00,2015-06-26 10:00,0.391,0.203,0.263,21.136,
2015-06-26 09:00,2015-06-26 11:00,0.407,0.146,0.343,22.285,
2015-06-26 10:00,2015-06-26 12:00,0.563,0.358,0.337,22.954,
2015-06-26 11:00,2015-06-26 13:00,0.488,0.185,0.408,22.881,
2015-06-26 12:00,2015-06-26 14:00,0.498,0.197,0.408,22.339,
2015-06-26 13:00,2015-06-26 15:00,0.296,0.043,0.311,22.031,
2015-06-26 14:00,2015-06-26 16:00,0.215,0.005,0.256,22.095,
2015-06-26 15:00,2015-06-26 17:00,0.220,0.015,0.251,22.013,
2015-06-26 16:00,2015-06-26 18:00,0.223,0.054,0.215,21.360,
2015-06-26 17:00,2015-06-26 19:00,0.156,0.028,0.166,20.912,
2015-06-26 18:00,2015-06-26 20:00,0.045,0,0.072,20.343,
2015-06-26 19:00,2015-06-26 21:00,0.004,0,0.021,18.697,
2015-06-26 20:00,2015-06-26 22:00,0,0,0,17.476,
2015-06-26 21:00,2015-06-26 23:00,0,0,0,17.255,
2015-06-26 22:00,2015-06-27 00:00,0,0,0,17.403,
2015-06-26 23:00,2015-06-27 01:00,0,0,0,17.174,
2015-06-27 00:00,2015-06-27 02:00,0,0,0,16.463,
2015-06-27 01:00,2015-06-27 03:00,0,0,0,15.859,
2015-06-27 02:00,2015-06-27 04:00,0,0,0,15.429,
2015-06-27 03:00,2015-06-27 05:00,0,0,0,15.169,
2015-06-27 04:00,2015-06-27 06:00,0,-0,0.007,15.499,
2015-06-27 05:00,2015-06-27 07:00,0.014,0,0.034,16.106,
2015-06-27 06:00,2015-06-27 08:00,0.065,0.002,0.090,16.642,
2015-06-27 07:00,2015-06-27 09:00,0.144,0.016,0.161,17.214,
2015-06-27 08:00,2015-06-27 10:00,0.368,0.145,0.286,18.526,
2015-06-27 09:00,2015-06-27 11:00,0.485,0.257,0.322,19.781,
2015-06-27 10:00,2015-06-27 12:00,0.601,0.420,0.318,20.461,
2015-06-27 11:00,2015-06-27 13:00,0.630,0.444,0.335,20.685,
2015-06-27 12:00,2015-06-27 14:00,0.632,0.438,0.344,20.640,
2015-06-27 13:00,2015-06-27 15:00,0.667,0.571,0.260,20.436,
2015-06-27 14:00,2015-06-27 16:00,0.640,0.609,0.182,20.130,
2015-06-27 15:00,2015-06-27 17:00,0.523,0.466,0.164,19.760,
2015-06-27 16:00,2015-06-27 18:00,0.367,0.281,0.151,19.244,
2015-06-27 17:00,2015-06-27 19:00,0.193,0.092,0.140,18.553,
2015-06-27 18:00,2015-06-27 20:00,0.071,0,0.098,17.465,
2015-06-27 19:00,2015-06-27 21:00,0.018,0,0.038,15.181,
2015-06-27 20:00,2015-06-27 22:00,0,0,0,14.018,
2015-06-27 21:00,2015-06-27 23:00,0,0,0,13.916,
2015-06-27 22:00,2015-06-28 00:00,0,0,0,14.016,
2015-06-27 23:00,2015-06-28 01:00,0,0,0,13.418,
2015-06-28 00:00,2015-06-28 02:00,0,0,0,12.920,
2015-06-28 01:00,2015-06-28 03:00,0,0,0,12.179,
2015-06-28 02:00,2015-06-28 04:00,0,0,0,11.426,
2015-06-28 03:00,2015-06-28 05:00,0,0,0,11.157,
2015-06-28 04:00,2015-06-28 06:00,0.009,0,0.027,12.813,
2015-06-28 05:00,2015-06-28 07:00,0.056,0.033,0.048,14.309,
2015-06-28 06:00,2015-06-28 08:00,0.205,0.129,0.113,15.376,
2015-06-28 07:00,2015-06-28 09:00,0.384,0.334,0.114,17.102,
2015-06-28 08:00,2015-06-28 10:00,0.495,0.421,0.169,19.182,
2015-06-28 09:00,2015-06-28 11:00,0.338,0.088,0.311,19.977,
2015-06-28 10:00,2015-06-28 12:00,0.283,0.031,0.303,19.730,
2015-06-28 11:00,2015-06-28 13:00,0.202,0.002,0.242,19.722,
2015-06-28 12:00,2015-06-28 14:00,0.271,0.019,0.304,20.578,
2015-06-28 13:00,2015-06-28 15:00,0.465,0.198,0.362,21.767,
2015-06-28 14:00,2015-06-28 16:00,0.382,0.107,0.350,21.829,
2015-06-28 15:00,2015-06-28 17:00,0.246,0.033,0.262,21.066,
2015-06-28 16:00,2015-06-28 18:00,0.078,0.002,0.106,20.458,
2015-06-28 17:00,2015-06-28 19:00,0.077,0.001,0.105,19.362,
2015-06-28 18:00,2015-06-28 20:00,0.042,0,0.067,18.359,
2015-06-28 19:00,2015-06-28 21:00,0.013,0,0.032,17.573,
2015-06-28 20:00,2015-06-28 22:00,0,0,0,16.829,
2015-06-28 21:00,2015-06-28 23:00,0,0,0,16.386,
2015-06-28 22:00,2015-06-29 00:00,0,0,0,15.593,
2015-06-28 23:00,2015-06-29 01:00,0,0,0,14.621,
2015-06-29 00:00,2015-06-29 02:00,0,0,0,13.926,
2015-06-29 01:00,2015-06-29 03:00,0,0,0,13.286,
2015-06-29 02:00,2015-06-29 04:00,0,0,0,12.914,
2015-06-29 03:00,2015-06-29 05:00,0,0,0,12.922,
2015-06-29 04:00,2015-06-29 06:00,0.001,0,0.017,14.319,
2015-06-29 05:00,2015-06-29 07:00,0.055,0.017,0.063,15.556,
2015-06-29 06:00,2015-06-29 08:00,0.176,0.077,0.134,16.844,
2015-06-29 07:00,2015-06-29 09:00,0.355,0.267,0.148,18.121,
2015-06-29 08:00,2015-06-29 10:00,0.519,0.470,0.151,19.164,
2015-06-29 09:00,2015-06-29 11:00,0.560,0.426,0.256,20.839,
2015-06-29 10:00,2015-06-29 12:00,0.574,0.369,0.337,22.125,
2015-06-29 11:00,2015-06-29 13:00,0.545,0.286,0.383,22.773,
2015-06-29 12:00,2015-06-29 14:00,0.580,0.343,0.376,23.069,
2015-06-29 13:00,2015-06-29 15:00,0.557,0.327,0.357,22.619,
2015-06-29 14:00,2015-06-29 16:00,0.530,0.339,0.306,21.624,
2015-06-29 15:00,2015-06-29 17:00,0.470,0.325,0.237,20.561,
2015-06-29 16:00,2015-06-29 18:00,0.318,0.159,0.216,19.924,
2015-06-29 17:00,2015-06-29 19:00,0.152,0.019,0.170,19.570,
2015-06-29 18:00,2015-06-29 20:00,0.073,0,0.101,18.647,
2015-06-29 19:00,2015-06-29 21:00,0.016,0,0.036,16.733,
2015-06-29 20:00,2015-06-29 22:00,0,0,0,15.623,
2015-06-29 21:00,2015-06-29 23:00,0,0,0,15.278,
2015-06-29 22:00,2015-06-30 00:00,0,0,0,14.967,
2015-06-29 23:00,2015-06-30 01:00,0,0,0,14.495,
2015-06-30 00:00,2015-06-30 02:00,0,0,0,13.812,
2015-06-30 01:00,2015-06-30 03:00,0,0,0,13.163,
2015-06-30 02:00,2015-06-30 04:00,0,0,0,12.510,
2015-06-30 03:00,2015-06-30 05:00,0,0,0,12.039,
2015-06-30 04:00,2015-06-30 06:00,0.006,0,0.024,13.459,
2015-06-30 05:00,2015-06-30 07:00,0.055,0.032,0.049,15.444,
2015-06-30 06:00,2015-06-30 08:00,0.215,0.189,0.067,17.414,
2015-06-30 07:00,2015-06-30 09:00,0.389,0.372,0.089,20.026,
2015-06-30 08:00,2015-06-30 10:00,0.546,0.569,0.096,21.393,
2015-06-30 09:00,2015-06-30 11:00,0.662,0.718,0.116,22.447,
2015-06-30 10:00,2015-06-30 12:00,0.737,0.825,0.129,23.408,
2015-06-30 11:00,2015-06-30 13:00,0.772,0.878,0.139,24.258,
2015-06-30 12:00,2015-06-30 14:00,0.769,0.869,0.147,24.927,
2015-06-30 13:00,2015-06-30 15:00,0.721,0.783,0.158,25.369,
2015-06-30 14:00,2015-06-30 16:00,0.635,0.648,0.162,25.574,
2015-06-30 15:00,2015-06-30 17:00,0.512,0.476,0.159,25.526,
2015-06-30 16:00,2015-06-30 18:00,0.357,0.285,0.148,25.040,
2015-06-30 17:00,2015-06-30 19:00,0.188,0.106,0.127,24.067,
2015-06-30 18:00,2015-06-30 20:00,0.063,0,0.092,22.189,
2015-06-30 19:00,2015-06-30 21:00,0.021,0,0.044,19.880,
2015-06-30 20:00,2015-06-30 22:00,0,0,0,18.807,
2015-06-30 21:00,2015-06-30 23:00,0,0,0,18.285,
2015-06-30 22:00,2015-07-01 00:00,0,0,0,17.606,
2015-06-30 23:00,2015-07-01 01:00,0,0,0,16.863,
